trailID,trailName,length,elevation_feet,difficulty,routeType,reviews,parkID
10027448,Specimen Creek Trail,24944.77,707.7456,3,out and back,7,34
10259215,Black Butte Trail to Big Horn Peak,19151.146,937.8696,5,out and back,12,34
10029725,Daly Creek Trail,17541.806,541.9344,3,out and back,9,34
10377845,Riverside Ski Trail Loop,12391.918,55.7784,1,loop,17,34
10287969,Rescue Creek Trail to Turkey Pen Peak (Gardner Side),10782.578,527.9136,3,out and back,10,34
10259216,Sportsman Lake Crescent High Lake Trail Loop,34439.876,885.7488,5,loop,1,34
10035416,Bannock Ski Trail,7724.832,60.96,1,out and back,3,34
10258674,Fan Creek Trail,19633.948,271.8816,1,out and back,2,34
10271947,Fawn Pass to Fan Creek Trail,25588.506,375.8184,3,out and back,3,34
10271950,Daly Creek to Crescent Lake,46188.058,2389.9368,5,out and back,0,34
10271949,Daly Creek to Shelf Lake,52303.55,2567.94,3,out and back,0,34
10026864,"Mystic Falls, Fairy Creek and Little Firehole Loop",5632.69,184.7088,3,loop,305,34
10274625,Grand Prismatic Hot Spring,2574.944,60.96,1,out and back,468,34
10028614,Upper Geyser Basin and Old Faithful Observation Point Loop,7242.03,73.7616,1,loop,297,34
10026575,Canyon Rim North Trail to Inspiration Point,12713.786,349.9104,3,out and back,144,34
10026574,West Thumb Geyser Basin Trail,1609.34,17.9832,1,loop,262,34
10261645,Mammoth Hot Springs Area Trail,5632.69,170.9928,1,loop,227,34
10037263,Artists Paintpots Trail,1609.34,30.7848,1,loop,205,34
10029421,Avalanche Peak Trail,7402.964,614.7816,5,out and back,166,34
10005429,Old Faithful Geyser Loop Trail,1126.538,4.8768,1,loop,174,34
10041082,"Upper Falls, Lower Falls and Crystal Falls Trail",6115.492,140.8176,3,out and back,62,34
10259181,Brink of the Lower Falls Trail,1287.472,76.8096,3,out and back,212,34
10006017,Midway Geyser Basin Trail,1287.472,16.764,1,loop,174,34
10277548,Fairy Falls,7885.766,65.8368,1,out and back,131,34
10264161,Artist Point Trail,321.868,4.8768,1,out and back,130,34
10026579,Mud Volcano Trail,1126.538,34.7472,1,loop,177,34
10261649,Norris Geyser Basin Complete Loop Trail,4345.218,54.864,1,loop,160,34
10029412,Bunsen Peak,7081.096,390.7536,3,out and back,178,34
10036188,Lone Star Geyser Trail,8529.502,36.8808,1,out and back,123,34
10014707,Fairy Creek Trail to Imperial Geyser,10460.71,117.9576,1,out and back,89,34
10002682,Fountain Paint Pot Trail,965.604,6.7056,1,loop,142,34
10111810,Chittenden Road to Mount Washburn,9012.304,451.7136,3,out and back,190,34
10278321,Mystic Falls,3862.416,44.8056,1,out and back,71,34
10017347,Elephant Back Mountain Trail,5793.624,241.7064,3,loop,141,34
10026576,Clear Lake Artist's Point Loop Trail,5471.756,116.7384,1,loop,72,34
10120707,Biscuit Basin Interpretive Trail,1126.538,7.9248,1,loop,104,34
10003083,Osprey Falls Trail,11909.116,551.9928,3,out and back,75,34
10039034,Storm Point Loop,3701.482,24.9936,1,loop,113,34
10264160,Red Rock Point via Red Point Trail,965.604,79.8576,1,out and back,98,34
10233520,Tower Falls Trail,1448.406,76.8096,1,out and back,130,34
10010116,Union Falls Trail,24783.836,590.7024,5,out and back,71,34
10033839,Yellowstone Natural Bridge Trail,4667.086,38.7096,3,out and back,86,34
10120720,Black Sand Basin Trail,804.67,2.7432,1,out and back,56,34
10239507,Trout Lake Loop,1931.208,60.96,1,loop,110,34
10028275,Yellowstone Lake Overlook Trail,2735.878,60.96,3,loop,75,34
10022984,Lamar Valley Trail,11426.314,212.7504,3,out and back,78,34
10024706,Gibbon Falls,804.67,16.764,1,loop,70,34
10000751,Seven Mile Hole Trail,15610.598,622.7064,5,out and back,57,34
10264041,Point Sublime Trail,4345.218,103.9368,1,out and back,79,34
10032762,Firehole River Swimming Area,160.934,0.9144,1,out and back,21,34
10271109,Brink of the Upper Yellowstone Falls,482.802,10.9728,1,out and back,35,34
10258692,Canyon Rim South Trail to Point Sublime,10299.776,241.7064,1,out and back,42,34
10002608,Geyser Hill Loop Trail and Observation Point,4023.35,86.868,1,loop,48,34
10042956,Slough Creek Trail,32508.668,458.724,3,out and back,73,34
10034912,Wraith Falls,1287.472,17.9832,1,out and back,66,34
10293180,Yellowstone Observation Point,2414.01,79.8576,3,out and back,39,34
10033841,Petrified Forest Trail,5632.69,534.924,5,out and back,37,34
10255183,Porcelain Basin Trail,1448.406,35.9664,1,loop,48,34
10255184,Back Basin Trail,4184.284,36.8808,1,loop,27,34
10028269,Lava Creek Canyon Trail to Undine Falls,13357.522,354.7872,3,out and back,34,34
10027455,Old Faithful to Madison Junction,27036.912,85.9536,1,point to point,17,34
10026865,Cascade Creek Trail to Terraced Falls,5954.558,137.7696,3,out and back,26,34
10009935,Purple Mountain Trail,10460.71,648.9192,3,out and back,60,34
10297762,Norris Geyser Basin,2735.878,41.7576,1,loop,22,34
10277148,Shoshone Lake Via Delacy Creek Trail,10138.842,88.6968,1,out and back,43,34
10031081,Lost Lake Loop Trail,4828.02,203.9112,1,loop,34,34
10289023,Canyon Rim South Trail to Artist Point,4023.35,84.7344,1,out and back,38,34
10032777,Lewis River Channel Loop,17541.806,172.8216,3,loop,21,34
10297405,Hellroaring Creek to Yellowstone River,3379.614,190.8048,3,out and back,49,34
10036922,Cascade Lake Trail,7081.096,55.7784,3,out and back,44,34
10261643,Firehole Lake Drive,5310.822,46.9392,1,point to point,21,34
10259176,Cascade Lake Trail to Observation Peak,14966.862,474.8784,3,out and back,33,34
10261656,Calcite Springs Overlook Trail,321.868,6.7056,1,loop,25,34
10004763,Riddle Lake Trail,7563.898,41.7576,1,out and back,24,34
10287095,Yellowstone River Picnic Area Loop Trail,6276.426,138.9888,1,loop,29,34
10011254,Garnet Hill Loop Trail,14001.258,229.8192,3,loop,35,34
10306012,Mystic Falls - Geyser Basin Loop,14323.126,282.8544,3,loop,14,34
10233676,Electric Peak,32669.602,1609.9536,5,out and back,13,34
10001284,Ribbon Lake Trail,6598.294,175.8696,1,out and back,46,34
10013052,Specimen Ridge Trail,27197.846,1176.8328,5,point to point,19,34
10294294,Bechler River Trail: Lone Star Trailhead to Belcher Ranger Station,61959.59,638.8608,3,point to point,9,34
10039770,Dunanda Falls and Silver Scarf Falls Trail,27358.78,251.7648,3,out and back,18,34
10037258,Harlequin Lake Trail,1609.34,41.7576,1,out and back,26,34
10028261,Monument Geyser Basin Trail,3701.482,205.74,3,out and back,45,34
10336781,Osprey Falls,13679.39,384.9624,3,out and back,36,34
10039521,Delacy Creek Trail to Shoshone Lake,45544.322,833.9328,5,loop,13,34
10289682,Brink of Lower Falls via North Rim Trail,3701.482,146.9136,1,out and back,19,34
10007017,Sepulcher Mountain Trail,18024.608,1071.9816,5,loop,33,34
10026570,Ice Lake and Little Gibbon Falls Loop,5954.558,82.9056,1,loop,30,34
10039035,The Thorofare and South Boundary Trail,108630.45,1753.8192,7,point to point,14,34
10426289,Lily Pad Lake via Artist's Point,3218.68,85.9536,1,out and back,36,34
10259213,Heart Lake Trail,23979.166,434.9496,3,out and back,17,34
10026572,Blacktail Deer Creek Trail,11909.116,379.7808,3,out and back,26,34
10038304,Sentinel Meadows Trail,5632.69,45.72,3,out and back,18,34
10357712,Bunsen Peak Loop,16093.4,774.8016,3,loop,30,34
10291988,Palette Spring via Mammoth Terraces,482.802,5.7912,1,out and back,30,34
10039515,The Hoodoos,8690.436,247.8024,3,out and back,13,34
10261650,Petrified Tree Trail,160.934,5.7912,1,out and back,42,34
10291206,South Rim to Ribbon Lake Loop Trail,12713.786,218.8464,1,loop,6,34
10330099,Fairy Falls and Imperial Geyser Loop,14162.192,106.9848,3,loop,13,34
10272157,Specimen Ridge and Amethyst Mountain Trails,12874.72,498.9576,3,out and back,17,34
10405509,Upper and Lower Undine Falls,2574.944,78.9432,1,out and back,23,34
10120722,Mystic Falls to Ferry Creek Loop,27197.846,534.924,5,loop,5,34
10340707,Clear Lake Artist's Point Loop via Wapiti Lake Trailhead,7402.964,121.92,1,loop,18,34
10259171,Lamar River Trail,52947.286,1098.804,3,out and back,7,34
10041075,Madison Junction to Norris Drive,21404.222,315.7728,3,point to point,16,34
10275883,Yellowstone River Overlook Trail via Yellowstone Picnic Ground Trailhead,5149.888,143.8656,1,out and back,18,34
10259160,Hayden Valley Trail,21887.024,326.7456,5,point to point,6,34
10302331,Fairy Falls Lollipop Trail,13840.324,73.7616,3,loop,16,34
10259195,Terrace Mountain Trail,10782.578,262.7376,3,loop,19,34
10035403,Duck Lake Trail,1448.406,46.9392,3,out and back,19,34
10028278,Pelican Creek Nature Trail,1126.538,4.8768,1,loop,12,34
10272434,Seven Mile Hole to Mount Washburn Spur,17863.674,876.9096,3,point to point,12,34
10003305,Mary Mountain-Nez Perce Trail,32186.8,436.7784,5,point to point,18,34
10011667,Mallard Lake Trail,11748.182,271.8816,3,out and back,22,34
10030535,Tower-Roosevelt to Canyon Village Drive,28324.384,966.8256,3,point to point,10,34
10031080,Black Canyon Trail,20760.486,641.9088,3,point to point,7,34
10293007,Solitary Geyser,2574.944,49.9872,3,loop,18,34
10018504,West Yellowstone to Jackson Scenic Drive,200201.896,2373.7824,1,point to point,16,34
10006242,Dunraven Pass to Mount Washburn,10943.512,424.8912,5,out and back,321,34
10235797,Heart Lake and the Snake River Trails,38624.16,421.8432,5,point to point,9,34
10010076,Grebe Lake Trail,10460.71,47.8536,1,out and back,16,34
10034914,Fishing Bridge to West Thumb Scenic Drive,32669.602,332.8416,1,point to point,13,34
10235709,Yellowstone River Trail,27519.714,593.7504,5,point to point,4,34
10042943,Lewis Lake Campground,1770.274,19.812,1,loop,4,34
10041079,Lewis Lake Trail,13196.588,108.8136,3,out and back,4,34
10000759,Wolf Lake Trail,11104.446,227.9904,1,out and back,9,34
10302330,Sentinel Meadows to Queen's Laundry,7563.898,45.72,3,loop,6,34
10331260,Norris Campground to Norris Basin Loop,5793.624,75.8952,3,loop,12,34
10405033,Firehole Falls via Little Firehole Trail,16254.334,437.9976,3,out and back,6,34
10259164,Wapiti Lake Trail,50372.342,946.7088,5,out and back,4,34
10259202,Electric Peak Trail,29450.922,1255.776,7,out and back,9,34
10038005,Pebble Creek Trail To Bliss Pass,41681.906,1776.984,5,out and back,6,34
10259093,Heart Lake Loop Trail,51498.88,739.7496,3,loop,5,34
10111226,Bighorn Pass Trail from Indian Creek Campground,30899.328,611.7336,3,point to point,5,34
10426291,"Artist's Point, Lily Pad Lake, and Clear Lake Loop",5310.822,98.7552,1,loop,10,34
10258684,Yellowstone River Overlook Trail,7402.964,194.7672,1,out and back,3,34
10037998,Uncle Tom's Trail [CLOSED],965.604,116.7384,1,out and back,132,34
10111255,Boundary Creek to Buffalo Lake Trail,54073.824,653.796,3,out and back,3,34
10016119,Mount Sheridan Trail,36049.216,1292.9616,7,out and back,5,34
10341017,Cave Falls to Bechler Falls,4023.35,41.7576,1,out and back,7,34
10292089,Black Warrior Lake and Firehole Lake,643.736,2.7432,1,loop,5,34
10259174,Mary Mountain-Nez Pierce Trail,31382.13,317.9064,3,out and back,9,34
10026860,Bighorn Pass Trail from US 191,31864.932,639.7752,3,point to point,4,34
10042942,Clagett Butte - Snow Pass Loop,7563.898,379.7808,3,loop,8,34
10009936,Pelican Valley Trail,25266.638,432.816,3,point to point,9,34
10259198,Crevice Lake Trail,14644.994,479.7552,3,out and back,11,34
10035688,Beula Lake Trail,8529.502,202.9968,3,out and back,3,34
10012767,Thunderer Cutoff Trail,15771.532,966.8256,5,out and back,7,34
10259193,Chain of Lakes,17219.938,209.7024,3,point to point,5,34
10004293,Fawn Pass Trail,32669.602,763.8288,5,point to point,7,34
10010511,Gneiss Creek Trail,22369.826,210.9216,3,point to point,16,34
10259197,Rescue Creek Trail,25749.44,663.8544,3,out and back,10,34
10258761,Howard Eaton Trail,21565.156,325.8312,3,point to point,3,34
10259175,Wrangler Lake Trail,12874.72,156.972,3,out and back,5,34
10235715,Snake River South Boundary Loop,44256.85,579.7296,3,loop,1,34
10494956,Howard Eaton/Lone Star Trail,9012.304,167.9448,3,point to point,10,34
10426293,Grebe Lake via Cascade Creek Trail,15771.532,193.8528,3,out and back,7,34
10041085,Agate Creek Trail,23335.43,916.8384,5,out and back,5,34
10004827,Pelican Creek Loop Trail,50533.276,600.7608,3,loop,4,34
10041994,Grizzly Lake Trail,12713.786,343.8144,3,out and back,3,34
10259158,Divide Mountain Trail,5471.756,213.9696,3,out and back,6,34
10039555,East Entrance to Fishing Bridge Drive,40233.5,939.6984,3,point to point,5,34
10006439,Summit Lake Trail,55039.428,768.7056,5,out and back,2,34
10020579,Tower Creek Trail,11104.446,182.88,3,out and back,3,34
10235734,Eleanor Lake Trail,643.736,2.7432,1,loop,2,34
10405729,Yellowstone Lake to Old Faithful via Southern Boundary,233998.036,3375.9648,5,point to point,6,34
10265481,Shoshone Lake Via Canoe,47958.332,84.7344,3,out and back,2,34
10010569,Buffalo Plateau Trail,30094.658,1270.7112,3,out and back,2,34
10259172,Bliss Pass via Slough Creek,30255.592,1295.7048,5,point to point,3,34
10258933,Lamar River Stock Cutoff Trail,2896.812,21.9456,1,out and back,2,34
10348627,Hayden’s Valley Loop,34278.942,360.8832,3,loop,2,34
10422409,Biscuit Basin to Goose Lake via Little Firehole,26232.242,454.7616,3,point to point,4,34
10259156,Bechler Short Loop Trail,12713.786,66.7512,3,loop,2,34
10011986,Falls River Basin Trail,25266.638,239.8776,3,loop,2,34
10407695,Clark's Fork Canyon West End Trail,9173.238,157.8864,1,out and back,3,34
10005669,Mount Holmes Trail,34278.942,1055.8272,7,out and back,1,34
10259212,Two Ocean Loop Trail,79662.33,1036.9296,3,loop,0,34
10353479,Firehole River Trail,1448.406,2.7432,1,out and back,2,34
10259196,Cache Lake Trail,18990.212,331.9272,3,out and back,6,34
10026571,Heart Lake and the Two Ocean Plateau Loop Trail,96238.532,1700.784,5,loop,1,34
10259210,Yellowstone Lake to Heart Lake Trail,79501.396,912.876,5,point to point,1,34
10041078,Pitchstone Plateau Trail,29129.054,685.8,3,point to point,2,34
10258762,Turbid Lake Trail,21082.354,337.7184,3,out and back,5,34
10258931,Agate Creek,20599.552,866.8512,5,out and back,1,34
10370110,Fawn Lake via Fawn Pass Trail,17380.872,340.7664,3,out and back,5,34
10405628,Lava Creek to Suspension Bridge,14805.928,374.904,3,out and back,2,34
10271541,Heart Lake and Two Ocean Plateau Loop,110561.658,2622.804,7,loop,0,34
10259214,Fern Lake Loop Trail,40877.236,444.7032,5,loop,0,34
10004705,Sour Creek Trail,8207.634,111.8616,3,out and back,1,34
10007519,Solfatara Creek Trail,20921.42,339.852,3,out and back,1,34
10259162,Mist Creek Pass Trail,54234.758,889.7112,5,point to point,2,34
10259199,The Gallatin Skyline Trail,65982.94,2793.7968,7,point to point,0,34
10294494,Trilobite Lake,25266.638,575.7672,5,out and back,1,34
10244338,Barronette Ski Trail,12391.918,114.9096,3,out and back,1,34
10494972,Fountain Flat Drive,6920.162,95.7072,1,point to point,4,34
10016254,Cygnet Lakes Trail,13196.588,117.9576,3,out and back,4,34
10297992,Heart Lake and Creek Trail,64695.468,1030.8336,3,out and back,1,34
10013159,Cache Creek Trail,60511.184,0.0,5,out and back,1,34
10259170,Bull Mountain Loop Trail,33957.074,909.828,5,loop,0,34
10000266,Coyote Creek Trail,22369.826,710.7936,3,out and back,1,34
10494968,Sentinel Meadows and Fairy Falls Loop,16898.07,89.916,3,loop,2,34
10259159,Robinson Creek Trail To Robinson Lake,7563.898,47.8536,1,out and back,0,34
10311293,East Shore Yellowstone Lake and Heart Lake to South Entrance,94629.192,968.9592,5,point to point,0,34
10011074,Old Marysville Road,18507.41,476.7072,3,out and back,0,34
10348039,Pitchstone Plateau to Union Falls to Grassy Lake Reservoir,49728.606,1047.9024,7,point to point,1,34
10001312,Pelican Cone Trail,36049.216,716.8896,5,out and back,1,34
10305973,Heart Lake to South Entrance Trail via Thorofare Trail,97847.872,986.9424,5,point to point,0,34
10011061,Tern Lake Trail,45866.19,434.9496,3,out and back,0,34
10462770,Madison River West Entrance Road,13035.654,26.8224,3,point to point,3,34
10032756,Bechler River Cutoff Trail,5632.69,50.9016,3,out and back,1,34
10523189,"Boundary Creek, Bechler Meadows and Bechler River",47153.662,495.9096,5,out and back,1,34
10259203,Sportsman Lake Trail,38624.16,1134.7704,5,point to point,0,34
10485144,Eagle Peak,53430.088,1787.9568,5,out and back,0,34
10477344,Three Rivers Junction to Douglas Knob,8851.37,397.764,3,point to point,1,34
10477339,Dunanda Falls to Three Rivers Junction,23657.298,492.8616,3,point to point,1,34
10477347,Douglas Knob to Old Faithful,19633.948,256.9464,3,point to point,0,34
10483557,Yellowstone Lake East Shore to 6D1 Trail,43452.18,357.8352,5,point to point,1,34
10292442,Five Senses Trail to Octopus Spring and Five Sisters Spring [CLOSED],1126.538,6.7056,1,out and back,2,34
10470387,Black Canyon via Blacktail Deer Creek Trailhead [PRIVATE PROPERTY],19955.816,591.9216,3,point to point,6,34
10236212,Wheeler Peak Trail via Stella Lake Trail,13196.588,885.7488,5,out and back,135,35
10006002,Bristlecone Pine Glacier Trail,7242.03,322.7832,3,out and back,125,35
10026784,Alpine Lakes Trail,4345.218,142.9512,1,loop,83,35
10032993,Lehman Cave,643.736,13.716,1,loop,42,35
10309295,Bristlecone and Alpine Lakes Loop,8529.502,308.7624,3,loop,37,35
10258133,Wheeler Peak Scenic Drive,37497.622,1175.9184,1,out and back,20,35
10236215,Baker Lake Trail,16737.136,813.816,5,out and back,17,35
10309294,Teresa Lake,2414.01,92.964,3,out and back,11,35
10313540,Baker Lake-Johnson Lake Loop,20760.486,1330.7568,5,loop,19,35
10024320,Lexington Arch Trail,4667.086,340.7664,3,out and back,11,35
10309296,Wheeler Peak Trail via Alpine Lakes Trail,12552.852,940.9176,5,out and back,13,35
10309297,Stella Lake Trail,3379.614,134.7216,3,out and back,9,35
10028528,Lehman Creek Trail,13196.588,755.904,5,out and back,27,35
10236198,Sky Islands Forest Trail,482.802,5.7912,1,loop,9,35
10027382,Pole Canyon Trail,11909.116,520.9032,3,loop,18,35
10026785,Osceola Ditch Intepretive Trail,4345.218,59.7408,1,out and back,10,35
10111533,Lehman Caves Visitor Center and Mountain View Nature Trail,643.736,12.8016,1,loop,6,35
10313538,Johnson Lake via Snake Creek,11265.38,763.8288,5,out and back,7,35
10313543,Dead Lake Trail,5793.624,421.8432,5,out and back,6,35
10307901,Serviceberry Loop,4828.02,221.8944,3,loop,9,35
10313599,Snake Creek Overlook,2092.142,100.8888,3,loop,4,35
10313536,Johnson Lake via South Fork Baker Creek,16737.136,1033.8816,5,out and back,1,35
10032668,Carlsbad Caverns National Park Trail,1287.472,13.716,1,loop,144,36
10020405,North Slaughter Canyon Trail,17863.674,469.6968,3,out and back,7,36
10037870,Carlsbad Caverns Highway to Carlsbad Caverns National Park,23657.298,309.9816,1,out and back,19,36
10236113,Juniper Ridge Trail,3057.746,140.8176,1,out and back,6,36
10034813,Yucca Canyon Trail,6115.492,443.7888,3,out and back,5,36
10263365,Slaughter Canyon Cave Trail,1609.34,140.8176,3,out and back,2,36
10324970,Rattlesnake Canyon,8690.436,207.8736,3,out and back,5,36
10269986,Walnut Canyon Trail,482.802,7.9248,1,out and back,9,36
10033597,Clingmans Dome Observation Tower Trail,1931.208,100.8888,1,out and back,943,37
10239649,Andrews Bald Trail,5632.69,260.9088,3,out and back,329,37
10026405,Deep Creek Loop Trail,7885.766,272.796,1,loop,263,37
10240984,Mouse Creek Falls via Big Creek Trail,9173.238,247.8024,1,out and back,216,37
10233969,Juney Whank Falls Trail,965.604,51.816,1,loop,119,37
10042720,Hemp Hill Road Trail,6598.294,250.8504,3,loop,146,37
10029227,Oconaluftee River Trail,4988.954,15.8496,1,out and back,147,37
10281044,Deep Creek Waterfall Loop,4345.218,138.9888,1,loop,114,37
10032536,Kephart Shelter via Kephart Prong Trail,6276.426,253.8984,1,out and back,91,37
10034655,Forney Ridge Trail,17219.938,843.9912,3,out and back,57,37
10028063,Shuckstack Tower via Appalachian Trail,10621.644,683.9712,5,out and back,60,37
10026408,Big Creek Trail,16737.136,399.8976,5,out and back,89,37
10032538,Newfound Gap to Clingmans Dome Trail,23979.166,1170.7368,5,out and back,52,37
10302565,"Deep Creek, Loop and Indian Creek Loop Trail",7563.898,191.7192,3,loop,96,37
10030322,The Boogerman Trail,11748.182,343.8144,5,loop,100,37
10111323,Charlies Bunion via Kephart Loop,22208.892,1120.7496,7,loop,39,37
10037754,Mount Sterling Overnight Loop Trail,27197.846,1304.8488,5,loop,29,37
10030852,Gregory Bald via Twentymile,24944.77,1145.7432,7,loop,40,37
10033602,Smokemont Loop Trail,9495.106,428.8536,3,loop,60,37
10111483,Silers Bald and Forney Creek Loop Trail,29933.724,1589.8368,7,loop,18,37
10111306,Cataloochee Divide Trail,22208.892,850.6968,5,out and back,45,37
10028071,Noland Divide Trail,17863.674,1457.8584,5,point to point,37,37
10239506,Flat Creek Trail,8207.634,249.936,3,out and back,49,37
10258452,Appalachian Trail: Charlie's Bunion and Kephart Loop,26393.176,1386.84,5,loop,20,37
10030314,Silers Bald Trail,14484.06,672.9984,3,out and back,31,37
10313370,Deep Creek to Clingman's Dome Loop,56648.768,2275.9416,5,loop,17,37
10240347,Deep Creek Martin's Gap Sunkota Ridge Trail Loop,21565.156,870.8136,3,loop,24,37
10036690,Fork Mountain Loop Trail,29289.988,1425.8544,5,loop,10,37
10268015,Purchase Knob Trail,1448.406,55.7784,1,out and back,24,37
10257709,Little Cataloochee Trail,16415.268,714.756,3,out and back,31,37
10037743,Bradley Fork and Chasteen Creek Loop Trail,26715.044,1083.8688,3,loop,18,37
10111166,Newfound Gap and Low Gap,50372.342,1863.852,5,point to point,6,37
10111674,Little Tennessee Lakeshore Trail,52464.484,1663.9032,5,point to point,16,37
10033598,Indian Creek and Sunkota Ridge Trail,18507.41,632.7648,3,loop,19,37
10247003,Forney Creek Trail,37014.82,1486.8144,7,out and back,19,37
10111988,Rough Fork Trail,19794.882,698.9064,3,out and back,15,37
10034661,Mingus Mill and Newton Bald Trail,16254.334,916.8384,5,point to point,16,37
10287515,Appalachian Trail: Fontana Dam to Davenport Gap,121666.104,5330.952,5,point to point,15,37
10258640,Ferguson Cabin Trail Loop,1770.274,42.9768,1,loop,24,37
10029231,Big Fork Ridge Loop Trail,14484.06,567.8424,3,loop,14,37
10350178,Forney Ridge Trail to Clingmans Dome Loop,7242.03,335.8896,3,out and back,13,37
10029206,Shuckstack via Twentymile,16737.136,797.9664,5,out and back,21,37
10015682,Twentymile Loop Trail,12391.918,152.4,3,loop,30,37
10258639,Spruce Fir Self-Guiding Nature Trail,482.802,7.9248,1,loop,20,37
10259218,Road Prong Trail,9656.04,560.832,3,out and back,22,37
10253737,Cherokee to Clingmans Dome via 441,37014.82,1578.864,1,point to point,13,37
10398300,Lonesome Pine Overlook,10621.644,692.8104,5,out and back,28,37
10264326,"Appalachian Trail, Lost Cove, and Lakeshore Loop",17702.74,889.7112,7,loop,18,37
10291425,Fontana Dam To Fire Tower,14484.06,769.9248,3,out and back,15,37
10111184,Balsam Mountain Trail to Appalachian Trail Junction,31382.13,903.732,3,out and back,4,37
10235708,Chasteen Creek Trail,16737.136,808.9392,3,out and back,16,37
10302284,"Twentymile, Gregory Bald, and Shuckstack Loop",28163.45,1331.976,7,loop,12,37
10111285,Caldwell Fork Loop,26393.176,1046.988,7,loop,10,37
10293654,Kephart Prong Trail - Charlies Bunion - Mount LeConte,40394.434,2079.9552,7,loop,4,37
10389405,Hemphill Bald via Cataloochee Divide Trail,9977.908,406.908,3,out and back,11,37
10259333,Deep Creek Trail,22691.694,280.7208,3,point to point,15,37
10013980,Enloe Creek Trail,10460.71,723.9,3,out and back,10,37
10308036,Deep Creek/Indian Creek Loop,20921.42,637.9464,3,loop,9,37
10008848,Baxter Creek Trail,25266.638,1522.7808,5,point to point,7,37
10442841,Mount LeConte and Rainbow Falls and Grotto Falls via Appalachian Trail,51016.078,2353.9704,5,loop,8,37
10259317,Hazel Creek and Bone Valley Trail,64212.666,2091.8424,5,out and back,4,37
10252302,Cooper Creek Trail,6598.294,373.9896,1,out and back,6,37
10290132,Mount Cammerer via Big Creek Trail,26393.176,1162.812,7,loop,9,37
10259316,"Eagle Creek, Spence Field, and Hazel Creek Loop Trail",60189.316,2068.9824,7,loop,4,37
10308037,Noland Divide Trail to Deep Creek Trail Loop,28646.252,1158.8496,5,loop,10,37
10258631,Smokemont Self-Guided Nature Trail,965.604,47.8536,1,loop,6,37
10314100,Pretty Hollow Gap Trail,18024.608,752.856,5,out and back,12,37
10010509,Palmer Creek Trail,14805.928,552.9072,3,out and back,9,37
10365352,Noland Creek Trail,29772.79,762.0,3,out and back,17,37
10308922,Mount Cammerer and Mount Sterling Loop,47153.662,2709.9768,5,loop,3,37
10391389,"Purchase Road, Ferguson Cabin, and Catalochee Divide Loop",9012.304,384.9624,3,loop,15,37
10263496,Newton Bald Trail,14484.06,882.7008,5,out and back,7,37
10030317,Newton Bald Loop Trail,37175.754,1580.9976,5,loop,2,37
10256461,Fork Ridge Trail,15610.598,859.8408,3,out and back,5,37
10011814,Kanati Fork Trail,8690.436,634.8984,7,out and back,13,37
10325962,Forney Ridge and Forney Creek Loop,29933.724,1414.8816,5,loop,4,37
10235682,Tow String Trail,7563.898,220.98,3,loop,6,37
10011235,Wolf Ridge Trail to Gregory Bald,11587.248,1123.7976,5,point to point,4,37
10341786,Swag Loop,15127.796,696.7728,5,loop,7,37
10021453,Hyatt Ridge Loop Trail,14644.994,722.9856,3,loop,1,37
10259300,Balsam Mountain Nature Trail,1931.208,36.8808,1,out and back,3,37
10259322,Forney Ridge and Noland Divide Loop Trail,29129.054,1240.8408,7,loop,2,37
10300214,Forney Ridge to Silers Bald to Clingman Loop,33796.14,1608.7344,3,loop,2,37
10457006,"Bradley Fork, Dry Sluice Gap, Appalachian, Hughes Ridge and Chasteen Creek Loop",39267.896,1594.7136,5,loop,6,37
10327184,Spruce Mountain Trail,3540.548,226.7712,3,out and back,7,37
10386497,Appalachian Trail: Lake Fontana Dam to Clingmans Dome,51016.078,1697.736,5,point to point,4,37
10259298,Big Creek Perimeter Loop,52947.286,2236.9272,7,loop,0,37
10013141,Rich Gap via Long Hungry Ridge Trail,12070.05,999.744,5,point to point,2,37
10036694,Spruce Mountain Loop Trail,34439.876,1623.9744,5,loop,2,37
10236356,Lakeshore Trail via Fontana Dam,52625.418,1690.7256,3,point to point,2,37
10431929,"Thomas Divide, Newton Bald and Mingus Creek Trail",17702.74,407.8224,7,point to point,4,37
10264443,Hemphill Bald via Caldwell Fork Trail,25910.374,929.9448,5,out and back,2,37
10423168,Shuckstack via Twenty Mile Loop,19151.146,896.7216,5,loop,4,37
10235686,Newfound Gap to Long Ridge Campsite,18507.41,799.7952,5,point to point,1,37
10111208,Beech Gap Trail to McGee Springs,11426.314,643.7376,7,out and back,1,37
10235664,Indian Creek to Martin's Gap Trail,23496.364,776.9352,5,out and back,2,37
10527458,Lakeshore and Tunnel Bypass Trail Loop,5149.888,135.9408,1,loop,4,37
10349433,Lakeshore Loop,74673.376,2406.7008,5,loop,2,37
10327185,Beech Gap Trail,7724.832,582.7776,3,out and back,2,37
10263693,Davenport Gap to Low Gap Loop Trail,32830.536,1304.8488,5,loop,0,37
10468692,Big Creek and Mt Sterling Loop,44095.916,1487.7288,5,loop,4,37
10476068,Clingsman Dome Loop,98974.41,3079.6992,7,loop,6,37
10294045,Mount Sterling Backpacking Trail,44417.784,2534.7168,5,loop,0,37
10404669,Long Bunk Trail via Mount Sterling Trail,16254.334,675.7416,3,out and back,3,37
10369466,"Goldmine, Forney and Noland Loop",34278.942,1150.9248,3,loop,1,37
